Age,ClothingID,Rating,ClassName
36,1059,5,Pants
47,1059,3,Pants
36,820,4,Blouses
51,912,2,Fine gauge
42,1042,5,Pants
36,927,5,Sweaters
29,869,4,Knits
26,860,5,Knits
65,1068,5,Pants
59,860,5,Knits
31,1049,5,Pants
36,869,5,Knits
46,1068,5,Pants
39,1068,3,Pants
62,860,2,Knits
23,912,5,Fine gauge
42,927,3,Sweaters
46,696,4,Lounge
63,863,5,Knits
34,869,5,Knits
33,863,4,Knits
39,1068,5,Pants
37,1042,5,Pants
40,912,5,Fine gauge
55,912,5,Fine gauge
63,912,5,Fine gauge
21,1042,5,Pants
46,869,4,Knits
52,1068,5,Pants
46,1068,5,Pants
42,1068,5,Pants
44,860,4,Knits
50,820,5,Blouses
75,912,5,Fine gauge
36,869,5,Knits
45,1068,4,Pants
58,863,5,Knits
33,1068,5,Pants
72,869,5,Knits
27,820,5,Blouses
47,912,3,Fine gauge
83,1081,5,Dresses
37,1042,5,Pants
46,860,4,Knits
24,832,4,Blouses
55,820,5,Blouses
55,860,5,Knits
24,863,4,Knits
56,1049,3,Pants
47,869,5,Knits
41,1068,5,Pants
53,863,2,Knits
89,863,5,Knits
38,860,4,Knits
41,869,4,Knits
41,1068,5,Pants
31,869,5,Knits
56,860,5,Knits
34,820,5,Blouses
34,1042,5,Pants
59,927,5,Sweaters
56,820,1,Blouses
30,696,5,Lounge
63,860,5,Knits
48,820,5,Blouses
46,1068,5,Pants
34,832,4,Blouses
78,820,3,Blouses
36,869,3,Knits
48,1068,5,Pants
59,860,5,Knits
34,1042,2,Pants
37,869,5,Knits
53,832,4,Blouses
34,1042,5,Pants
42,869,2,Knits
59,1042,5,Pants
38,1042,4,Pants
34,1075,5,Dresses
34,820,2,Blouses
64,860,3,Knits
30,1068,4,Pants
39,863,1,Knits
52,938,4,Sweaters
24,869,5,Knits
37,869,5,Knits
35,820,5,Blouses
53,964,3,Jackets
29,836,1,Blouses
41,1030,5,Jeans
39,941,2,Sweaters
59,964,2,Jackets
36,1030,2,Jeans
29,941,4,Sweaters
57,862,4,Knits
46,833,4,Blouses
55,836,1,Blouses
38,941,5,Sweaters
36,276,5,Lounge
38,1119,1,Outerwear
40,936,2,Sweaters
35,836,2,Blouses
32,862,3,Knits
41,389,3,Swim
40,1077,5,Dresses
42,862,5,Knits
37,1077,3,Dresses
37,320,3,Sleep
50,389,2,Swim
28,320,4,Sleep
43,937,5,Sweaters
40,941,5,Sweaters
37,941,2,Sweaters
63,836,1,Blouses
56,1083,5,Dresses
63,1113,5,Outerwear
39,1008,3,Skirts
66,1008,5,Skirts
44,1081,4,Dresses
41,1081,5,Dresses
62,868,2,Knits
45,1086,5,Dresses
68,1075,5,Dresses
48,831,4,Blouses
26,1081,5,Dresses
53,1081,5,Dresses
41,895,5,Fine gauge
38,974,5,Jackets
33,974,5,Jackets
33,1086,5,Dresses
48,1083,3,Dresses
39,1081,3,Dresses
39,974,4,Jackets
39,1081,5,Dresses
41,903,5,Fine gauge
49,903,5,Fine gauge
62,1083,5,Dresses
35,829,4,Blouses
24,1081,3,Dresses
28,1081,5,Dresses
30,1008,3,Skirts
24,1081,5,Dresses
56,1081,3,Dresses
35,1081,1,Dresses
33,1081,3,Dresses
35,450,4,Shorts
50,903,5,Fine gauge
49,1072,1,Dresses
63,1008,5,Skirts
26,1086,4,Dresses
35,1081,4,Dresses
49,1008,4,Skirts
47,1081,4,Dresses
35,1083,5,Dresses
24,1075,3,Dresses
62,974,4,Jackets
23,974,3,Jackets
35,1081,5,Dresses
38,1081,5,Dresses
22,1083,3,Dresses
53,868,5,Knits
36,450,1,Shorts
34,1083,4,Dresses
35,974,5,Jackets
34,1081,1,Dresses
35,1081,4,Dresses
33,903,5,Fine gauge
62,1081,5,Dresses
45,1081,5,Dresses
45,1083,5,Dresses
58,1085,4,Dresses
62,868,5,Knits
36,1081,5,Dresses
38,1086,5,Dresses
31,1086,3,Dresses
57,1081,5,Dresses
48,1008,1,Skirts
39,1119,4,Outerwear
39,1081,4,Dresses
46,1081,4,Dresses
28,1081,3,Dresses
38,1086,5,Dresses
24,1081,5,Dresses
28,831,3,Blouses
62,1081,4,Dresses
39,903,5,Fine gauge
35,974,3,Jackets
33,1110,5,Dresses
64,1103,5,Dresses
68,901,5,Fine gauge
51,1110,5,Dresses
27,1110,4,Dresses
46,824,3,Blouses
47,1027,5,Jeans
39,901,5,Fine gauge
26,986,5,Jackets
26,29,5,Dresses
48,1110,3,Dresses
37,1030,4,Jeans
57,1110,5,Dresses
69,1110,4,Dresses
61,515,5,Swim
56,1110,5,Dresses
39,901,5,Fine gauge
39,1110,2,Dresses
23,1103,4,Dresses
42,824,2,Blouses
59,1110,3,Dresses
47,1110,4,Dresses
63,1030,5,Jeans
38,1030,2,Jeans
34,1110,2,Dresses
29,1103,3,Dresses
29,1030,4,Jeans
37,1110,5,Dresses
49,901,5,Fine gauge
49,1110,4,Dresses
49,901,5,Fine gauge
93,901,4,Fine gauge
41,824,1,Blouses
44,1110,4,Dresses
55,901,5,Fine gauge
42,824,5,Blouses
35,1110,4,Dresses
37,1110,3,Dresses
41,1110,3,Dresses
26,1110,3,Dresses
53,860,5,Knits
41,1110,5,Dresses
36,824,5,Blouses
28,1110,3,Dresses
33,1110,5,Dresses
52,901,5,Fine gauge
54,901,4,Fine gauge
67,1110,2,Dresses
33,1110,5,Dresses
61,1110,4,Dresses
52,824,5,Blouses
42,1086,3,Dresses
41,889,2,Fine gauge
64,1047,5,Pants
26,854,5,Knits
63,1047,5,Pants
39,616,5,Lounge
37,616,3,Lounge
21,1047,5,Pants
46,616,5,Lounge
33,966,4,Jackets
51,616,5,Lounge
36,1047,5,Pants
59,1191,4,Pants
81,966,5,Jackets
50,616,3,Lounge
26,966,2,Jackets
43,1021,3,Skirts
34,862,5,Knits
41,862,5,Knits
33,840,3,Blouses
30,862,5,Knits
27,862,3,Knits
37,862,5,Knits
32,862,5,Knits
55,1080,5,Dresses
32,862,5,Knits
40,862,5,Knits
53,862,3,Knits
52,840,2,Blouses
56,1080,5,Dresses
53,918,5,Fine gauge
33,918,5,Fine gauge
64,92,5,Intimates
62,1080,5,Dresses
20,1131,5,Outerwear
46,1080,4,Dresses
34,862,5,Knits
31,918,5,Fine gauge
37,840,4,Blouses
77,862,2,Knits
46,862,5,Knits
46,1179,4,Blouses
26,840,5,Blouses
53,840,5,Blouses
58,918,5,Fine gauge
25,862,4,Knits
40,932,2,Sweaters
64,918,5,Fine gauge
25,714,5,Intimates
45,1146,2,Trend
43,862,5,Knits
53,918,5,Fine gauge
66,1080,5,Dresses
51,862,5,Knits
61,1131,4,Outerwear
49,862,4,Knits
49,918,4,Fine gauge
49,918,3,Fine gauge
49,862,4,Knits
38,840,5,Blouses
41,58,5,Intimates
56,862,5,Knits
57,840,5,Blouses
39,862,5,Knits
35,978,2,Jackets
72,862,3,Knits
21,840,4,Blouses
43,841,5,Blouses
62,1080,5,Dresses
57,1080,5,Dresses
35,840,1,Blouses
54,1080,5,Dresses
45,862,5,Knits
28,1080,4,Dresses
65,862,5,Knits
60,840,3,Blouses
25,862,5,Knits
36,918,5,Fine gauge
26,862,3,Knits
50,918,5,Fine gauge
55,918,2,Fine gauge
22,66,5,Sleep
35,1114,5,Outerwear
48,240,5,Swim
30,66,4,Sleep
37,1092,5,Dresses
46,1095,4,Dresses
53,1092,5,Dresses
48,1095,3,Dresses
36,1114,4,Outerwear
46,836,4,Blouses
37,240,4,Swim
23,836,5,Blouses
33,1095,2,Dresses
35,1092,4,Dresses
56,895,4,Fine gauge
32,1095,5,Dresses
24,1092,5,Dresses
35,1095,4,Dresses
21,1095,5,Dresses
34,1095,5,Dresses
43,240,4,Swim
29,1095,3,Dresses
25,240,4,Swim
24,240,5,Swim
49,1095,5,Dresses
57,1092,4,Dresses
46,1092,3,Dresses
33,240,5,Swim
28,1094,1,Dresses
65,1092,5,Dresses
38,1094,4,Dresses
33,240,5,Swim
35,1092,5,Dresses
35,240,5,Swim
48,1009,5,Skirts
48,872,5,Knits
49,1077,5,Dresses
39,1077,4,Dresses
34,1077,5,Dresses
33,1006,4,Skirts
48,1077,5,Dresses
48,1110,5,Dresses
48,1077,5,Dresses
40,1077,5,Dresses
65,1110,5,Dresses
42,819,4,Blouses
30,1077,5,Dresses
53,1060,4,Pants
32,1077,5,Dresses
39,1077,5,Dresses
61,1060,5,Pants
70,819,3,Blouses
39,1060,5,Pants
54,1060,3,Pants
46,1060,4,Pants
33,839,5,Blouses
64,872,5,Knits
44,1077,5,Dresses
42,872,5,Knits
44,872,4,Knits
43,1077,4,Dresses
44,872,4,Knits
57,1110,5,Dresses
56,1060,5,Pants
21,1110,5,Dresses
50,1110,2,Dresses
46,1110,5,Dresses
44,1110,5,Dresses
43,872,5,Knits
39,1077,3,Dresses
68,1110,5,Dresses
48,872,4,Knits
42,1110,5,Dresses
61,878,4,Knits
40,1077,5,Dresses
67,1110,4,Dresses
61,819,5,Blouses
31,1060,5,Pants
36,1060,5,Pants
52,679,4,Swim
53,1077,5,Dresses
43,872,5,Knits
32,1009,5,Skirts
55,819,5,Blouses
70,1110,5,Dresses
48,1009,5,Skirts
38,1110,5,Dresses
40,1060,5,Pants
27,971,1,Jackets
52,1060,3,Pants
60,819,4,Blouses
40,1060,3,Pants
45,1060,3,Pants
20,36,5,Shorts
67,819,2,Blouses
39,1110,5,Dresses
45,1009,5,Skirts
50,819,4,Blouses
64,971,5,Jackets
35,1110,2,Dresses
38,1110,5,Dresses
57,1110,5,Dresses
58,1060,5,Pants
37,872,5,Knits
42,872,3,Knits
33,861,5,Knits
63,159,3,Lounge
64,861,4,Knits
55,1028,5,Jeans
36,975,4,Jackets
33,819,3,Blouses
69,936,5,Sweaters
49,844,3,Blouses
26,855,5,Knits
34,877,5,Knits
19,844,3,Blouses
35,862,5,Knits
29,278,4,Lounge
57,862,3,Knits
30,862,4,Knits
39,844,4,Blouses
39,861,4,Knits
47,861,3,Knits
32,862,5,Knits
48,278,5,Lounge
74,862,5,Knits
61,936,5,Sweaters
43,855,5,Knits
57,975,5,Jackets
46,861,2,Knits
42,861,5,Knits
29,1003,4,Skirts
40,936,5,Sweaters
31,855,4,Knits
53,877,5,Knits
41,861,5,Knits
49,862,5,Knits
35,855,2,Knits
69,861,5,Knits
53,936,4,Sweaters
45,861,5,Knits
36,278,5,Lounge
66,862,5,Knits
32,278,4,Lounge
49,855,4,Knits
27,278,5,Lounge
31,907,5,Fine gauge
41,861,5,Knits
70,936,5,Sweaters
41,861,3,Knits
56,862,5,Knits
27,278,5,Lounge
47,830,5,Blouses
32,975,5,Jackets
36,855,5,Knits
47,278,5,Lounge
31,862,3,Knits
63,861,4,Knits
32,877,4,Knits
47,861,4,Knits
51,844,1,Blouses
41,830,5,Blouses
34,862,5,Knits
38,830,4,Blouses
56,278,3,Lounge
26,877,5,Knits
36,862,5,Knits
36,877,5,Knits
36,868,3,Knits
41,1022,5,Jeans
37,861,5,Knits
66,844,4,Blouses
33,278,5,Lounge
30,855,5,Knits
28,877,1,Knits
40,862,3,Knits
32,861,4,Knits
76,278,5,Lounge
35,975,5,Jackets
25,877,3,Knits
46,855,5,Knits
39,1110,5,Dresses
29,855,5,Knits
64,936,5,Sweaters
55,278,5,Lounge
47,861,5,Knits
36,278,5,Lounge
41,936,5,Sweaters
26,855,4,Knits
37,862,5,Knits
47,830,5,Blouses
48,862,5,Knits
61,1003,3,Skirts
23,938,5,Sweaters
59,861,5,Knits
24,861,5,Knits
54,861,4,Knits
48,861,2,Knits
26,850,5,Blouses
46,419,5,Lounge
60,1016,5,Skirts
53,419,5,Lounge
21,861,5,Knits
28,1104,4,Dresses
32,861,5,Knits
42,861,1,Knits
39,861,2,Knits
38,938,5,Sweaters
31,1104,3,Dresses
29,1104,5,Dresses
40,861,2,Knits
67,861,5,Knits
31,861,5,Knits
40,286,5,Swim
38,1104,4,Dresses
23,861,2,Knits
42,861,4,Knits
46,933,5,Sweaters
42,861,2,Knits
31,419,5,Lounge
53,861,1,Knits
47,861,5,Knits
49,933,5,Sweaters
64,861,5,Knits
51,1104,2,Dresses
39,861,3,Knits
34,850,3,Blouses
64,861,3,Knits
55,1104,5,Dresses
32,1103,4,Dresses
43,861,3,Knits
66,1025,5,Jeans
39,938,5,Sweaters
46,419,5,Lounge
39,938,5,Sweaters
39,933,5,Sweaters
52,861,3,Knits
26,933,3,Sweaters
33,933,4,Sweaters
75,936,5,Sweaters
59,1110,5,Dresses
31,43,5,Intimates
62,474,5,Shorts
45,936,5,Sweaters
31,936,4,Sweaters
39,936,4,Sweaters
52,339,5,Lounge
46,936,5,Sweaters
41,909,4,Fine gauge
63,1104,4,Dresses
42,1104,4,Dresses
34,909,5,Fine gauge
48,936,4,Sweaters
38,1110,5,Dresses
52,1110,5,Dresses
31,1104,1,Dresses
47,1104,5,Dresses
41,936,5,Sweaters
25,909,3,Fine gauge
40,936,5,Sweaters
67,936,5,Sweaters
38,1082,4,Dresses
38,909,4,Fine gauge
35,1110,5,Dresses
31,909,2,Fine gauge
20,1110,5,Dresses
44,1030,5,Jeans
63,909,5,Fine gauge
23,936,5,Sweaters
37,936,5,Sweaters
24,1110,5,Dresses
56,936,5,Sweaters
49,936,3,Sweaters
37,936,5,Sweaters
37,984,5,Jackets
24,1110,2,Dresses
38,936,5,Sweaters
62,936,5,Sweaters
39,1110,5,Dresses
50,1110,5,Dresses
42,1110,5,Dresses
38,936,4,Sweaters
50,909,5,Fine gauge
46,936,2,Sweaters
24,1110,5,Dresses
60,909,4,Fine gauge
30,1110,3,Dresses
40,1111,5,Dresses
32,927,3,Sweaters
29,53,5,Shorts
46,831,5,Blouses
53,831,5,Blouses
44,1146,3,Trend
44,860,4,Knits
43,831,4,Blouses
38,1036,2,Jeans
36,1111,5,Dresses
57,1111,5,Dresses
48,831,3,Blouses
42,996,5,Skirts
20,873,5,Knits
34,504,5,Sleep
47,1056,5,Pants
43,1094,4,Dresses
74,1056,4,Pants
39,873,5,Knits
50,873,3,Knits
46,1059,4,Pants
30,1094,5,Dresses
30,1094,5,Dresses
59,996,5,Skirts
39,1056,5,Pants
39,996,3,Skirts
43,1059,5,Pants
40,1048,4,Pants
38,1056,4,Pants
40,902,5,Fine gauge
32,895,4,Fine gauge
52,1056,5,Pants
30,1089,5,Dresses
48,1056,5,Pants
47,1048,4,Pants
49,1056,5,Pants
35,1056,4,Pants
23,1048,5,Pants
36,1048,5,Pants
32,873,5,Knits
50,998,4,Skirts
38,895,4,Fine gauge
32,1056,5,Pants
59,1059,4,Pants
35,996,5,Skirts
28,1094,4,Dresses
44,873,4,Knits
52,822,5,Blouses
65,76,5,Legwear
44,1059,5,Pants
29,898,4,Fine gauge
66,902,4,Fine gauge
71,1056,4,Pants
46,1048,5,Pants
31,1089,5,Dresses
43,902,3,Fine gauge
32,1094,5,Dresses
41,1094,5,Dresses
35,1056,5,Pants
52,504,5,Sleep
57,1056,4,Pants
26,504,5,Sleep
48,873,2,Knits
49,1048,4,Pants
43,504,5,Sleep
36,1094,4,Dresses
48,873,5,Knits
48,836,1,Blouses
29,996,5,Skirts
66,1048,5,Pants
94,1094,1,Dresses
61,1056,4,Pants
37,1094,5,Dresses
56,996,5,Skirts
25,1056,4,Pants
46,504,5,Sleep
65,873,5,Knits
43,873,5,Knits
38,895,4,Fine gauge
41,873,4,Knits
33,1089,5,Dresses
65,873,5,Knits
45,1048,4,Pants
56,1056,5,Pants
58,1022,4,Jeans
60,1008,3,Skirts
56,1095,5,Dresses
29,765,3,Lounge
42,867,5,Knits
66,867,2,Knits
50,867,5,Knits
39,1008,5,Skirts
48,867,5,Knits
46,867,4,Knits
51,1095,5,Dresses
33,1095,5,Dresses
70,867,5,Knits
36,1095,4,Dresses
53,1095,4,Dresses
21,19,4,Outerwear
53,932,4,Sweaters
33,1095,5,Dresses
59,834,5,Blouses
49,1038,5,Jeans
39,834,3,Blouses
69,834,5,Blouses
59,1038,5,Jeans
46,1038,5,Jeans
53,834,5,Blouses
41,834,5,Blouses
47,834,4,Blouses
37,834,5,Blouses
28,862,4,Knits
39,834,5,Blouses
39,1079,5,Dresses
66,862,5,Knits
52,834,5,Blouses
54,862,5,Knits
55,834,5,Blouses
56,862,3,Knits
53,834,5,Blouses
66,862,4,Knits
53,862,5,Knits
29,834,5,Blouses
32,834,3,Blouses
48,1038,5,Jeans
79,84,4,Intimates
52,1038,4,Jeans
37,1038,3,Jeans
58,834,5,Blouses
36,834,5,Blouses
58,1079,4,Dresses
38,895,5,Fine gauge
34,994,4,Skirts
28,834,5,Blouses
36,1038,5,Jeans
56,834,5,Blouses
47,1038,4,Jeans
65,834,5,Blouses
54,834,3,Blouses
28,834,5,Blouses
37,1064,5,Pants
25,1008,5,Skirts
44,862,5,Knits
47,1038,5,Jeans
30,834,5,Blouses
32,1008,4,Skirts
41,850,4,Blouses
46,872,5,Knits
56,895,5,Fine gauge
53,1030,4,Jeans
59,850,2,Blouses
55,895,5,Fine gauge
64,1087,2,Dresses
39,617,5,Swim
35,1036,5,Jeans
25,617,5,Swim
43,895,5,Fine gauge
28,617,5,Swim
40,1036,5,Jeans
58,850,4,Blouses
54,617,5,Swim
34,1089,5,Dresses
30,391,3,Swim
36,391,3,Swim
29,391,5,Swim
30,1089,5,Dresses
46,1001,4,Skirts
31,1089,5,Dresses
43,1028,2,Jeans
29,81,5,Legwear
34,650,5,Lounge
34,391,2,Swim
38,391,5,Swim
25,391,5,Swim
44,192,2,Lounge
43,650,5,Lounge
35,1094,5,Dresses
47,1094,4,Dresses
44,996,5,Skirts
46,1094,5,Dresses
56,1079,3,Dresses
45,1094,5,Dresses
49,1094,5,Dresses
41,1094,5,Dresses
40,996,5,Skirts
34,996,5,Skirts
27,1094,5,Dresses
44,1094,5,Dresses
59,1094,5,Dresses
60,1094,5,Dresses
57,1094,4,Dresses
26,1094,4,Dresses
37,996,3,Skirts
33,996,5,Skirts
37,1030,5,Jeans
41,1094,5,Dresses
31,1094,5,Dresses
21,1037,5,Jeans
24,1094,5,Dresses
19,33,4,Intimates
60,1079,5,Dresses
46,1094,5,Dresses
65,868,3,Knits
36,819,5,Blouses
44,1094,5,Dresses
31,996,5,Skirts
26,921,3,Sweaters
54,1094,5,Dresses
61,1094,4,Dresses
41,996,5,Skirts
25,996,5,Skirts
46,835,3,Blouses
21,483,5,Sleep
40,1076,2,Dresses
25,812,1,Lounge
68,1099,4,Dresses
41,1076,4,Dresses
24,815,3,Blouses
27,1087,4,Dresses
49,1076,5,Dresses
65,1087,3,Dresses
44,1099,5,Dresses
31,1106,1,Dresses
41,1045,2,Pants
50,835,4,Blouses
52,954,5,Sweaters
56,878,1,Knits
43,350,4,Shorts
53,1096,5,Dresses
48,1096,4,Dresses
37,350,5,Shorts
35,1096,4,Dresses
61,1096,5,Dresses
63,1096,4,Dresses
62,290,5,Lounge
35,1009,4,Skirts
39,1009,4,Skirts
48,290,4,Lounge
30,350,4,Shorts
30,1096,3,Dresses
69,325,5,Sleep
53,350,2,Shorts
46,350,3,Shorts
62,1009,5,Skirts
47,1059,5,Pants
40,607,3,Shorts
33,607,5,Shorts
35,290,5,Lounge
47,350,4,Shorts
40,607,3,Shorts
47,290,5,Lounge
41,290,5,Lounge
38,290,5,Lounge
39,290,5,Lounge
39,290,4,Lounge
53,825,5,Blouses
49,825,5,Blouses
33,350,1,Shorts
41,1096,2,Dresses
48,1096,5,Dresses
49,1096,3,Dresses
34,1009,5,Skirts
36,1009,1,Skirts
49,290,5,Lounge
45,607,5,Shorts
42,836,4,Blouses
54,836,4,Blouses
33,1089,4,Dresses
43,1007,1,Skirts
48,872,4,Knits
48,1072,4,Dresses
54,1094,4,Dresses
35,862,4,Knits
35,1072,2,Dresses
39,1094,5,Dresses
35,872,5,Knits
36,361,4,Intimates
57,1076,2,Dresses
31,231,5,Sleep
53,862,3,Knits
45,1076,5,Dresses
46,1089,2,Dresses
36,1094,4,Dresses
48,1094,5,Dresses
45,862,4,Knits
45,836,5,Blouses
34,1095,2,Dresses
57,231,5,Sleep
22,361,5,Intimates
67,1072,5,Dresses
50,1089,3,Dresses
43,1022,5,Jeans
34,1106,4,Dresses
38,860,3,Knits
62,860,4,Knits
57,595,5,Lounge
60,854,5,Knits
56,1081,5,Dresses
35,1053,4,Pants
49,854,5,Knits
32,1094,5,Dresses
49,835,5,Blouses
59,1134,4,Outerwear
36,854,5,Knits
44,1053,5,Pants
32,860,2,Knits
54,854,5,Knits
39,1134,5,Outerwear
46,940,5,Sweaters
49,835,1,Blouses
39,854,5,Knits
58,854,5,Knits
21,1033,2,Jeans
45,854,5,Knits
30,1025,5,Jeans
43,1106,5,Dresses
66,1134,5,Outerwear
52,1106,5,Dresses
45,1081,5,Dresses
48,1081,5,Dresses
51,854,4,Knits
35,835,4,Blouses
65,854,4,Knits
62,1081,5,Dresses
36,1053,4,Pants
45,1081,5,Dresses
49,1094,4,Dresses
33,835,2,Blouses
33,595,5,Lounge
35,1053,5,Pants
38,1090,3,Dresses
38,1081,3,Dresses
70,854,5,Knits
43,835,5,Blouses
37,1106,5,Dresses
48,1134,4,Outerwear
31,854,5,Knits
35,595,5,Lounge
55,1022,5,Jeans
50,860,3,Knits
34,1053,3,Pants
39,1081,5,Dresses
65,854,5,Knits
50,1081,4,Dresses
68,1081,5,Dresses
39,835,5,Blouses
48,1022,5,Jeans
58,1150,3,Dresses
36,1112,4,Outerwear
54,828,5,Blouses
25,1077,3,Dresses
53,1150,5,Dresses
40,1150,3,Dresses
67,830,1,Blouses
23,1077,5,Dresses
38,1150,4,Dresses
33,1150,3,Dresses
39,1077,5,Dresses
32,819,3,Blouses
23,1077,5,Dresses
50,1132,5,Outerwear
36,1077,4,Dresses
35,830,2,Blouses
27,1092,5,Dresses
47,1092,4,Dresses
37,1112,4,Outerwear
53,1150,4,Dresses
31,1150,3,Dresses
66,1150,4,Dresses
48,1150,4,Dresses
42,1077,2,Dresses
27,1092,5,Dresses
46,1077,3,Dresses
50,1077,5,Dresses
29,1077,4,Dresses
43,1092,5,Dresses
48,1087,5,Dresses
35,1150,2,Dresses
35,830,2,Blouses
30,1092,1,Dresses
38,1077,3,Dresses
37,1150,5,Dresses
30,1150,3,Dresses
46,830,2,Blouses
56,1094,3,Dresses
42,1092,4,Dresses
47,1150,5,Dresses
33,1079,2,Dresses
36,819,2,Blouses
51,1150,5,Dresses
39,1150,5,Dresses
42,1077,4,Dresses
43,819,5,Blouses
38,1150,5,Dresses
50,1077,1,Dresses
32,1092,3,Dresses
45,1077,4,Dresses
40,1132,5,Outerwear
30,1077,5,Dresses
49,1077,4,Dresses
62,1150,2,Dresses
34,1077,5,Dresses
39,1150,5,Dresses
68,1150,5,Dresses
64,1092,4,Dresses
47,1092,4,Dresses
67,1150,5,Dresses
43,1077,4,Dresses
34,1112,3,Outerwear
30,1150,4,Dresses
35,1150,5,Dresses
52,1132,5,Outerwear
50,1094,5,Dresses
39,933,5,Sweaters
22,1077,5,Dresses
37,876,5,Knits
60,850,5,Blouses
25,850,5,Blouses
43,850,5,Blouses
58,830,5,Blouses
63,850,2,Blouses
36,850,5,Blouses
67,995,5,Skirts
37,850,4,Blouses
30,850,5,Blouses
39,996,4,Skirts
39,850,4,Blouses
43,876,3,Knits
74,862,5,Knits
28,876,5,Knits
39,835,5,Blouses
44,876,5,Knits
43,876,5,Knits
45,876,5,Knits
38,830,3,Blouses
35,876,5,Knits
47,835,3,Blouses
37,876,5,Knits
30,835,4,Blouses
49,830,4,Blouses
25,830,3,Blouses
27,872,5,Knits
46,996,5,Skirts
69,876,5,Knits
29,876,5,Knits
69,876,5,Knits
45,876,1,Knits
44,850,4,Blouses
56,835,2,Blouses
39,850,5,Blouses
52,872,5,Knits
48,876,5,Knits
46,876,5,Knits
49,876,5,Knits
31,876,5,Knits
64,876,4,Knits
66,876,5,Knits
30,876,5,Knits
39,876,5,Knits
53,850,4,Blouses
28,876,5,Knits
29,862,5,Knits
42,1077,5,Dresses
48,1077,3,Dresses
45,1022,5,Jeans
38,830,3,Blouses
26,850,5,Blouses
36,996,4,Skirts
44,850,3,Blouses
26,876,4,Knits
49,1016,4,Skirts
39,876,5,Knits
43,996,4,Skirts
53,850,4,Blouses
41,862,5,Knits
46,876,5,Knits
66,876,5,Knits
34,850,4,Blouses
34,850,5,Blouses
39,862,5,Knits
47,862,5,Knits
39,876,5,Knits
44,830,5,Blouses
39,1077,5,Dresses
51,1028,5,Jeans
33,850,4,Blouses
64,850,4,Blouses
23,660,5,Swim
62,871,5,Knits
65,876,5,Knits
26,850,5,Blouses
40,830,4,Blouses
54,850,5,Blouses
60,876,5,Knits
35,876,5,Knits
21,862,5,Knits
62,440,5,Lounge
31,1080,1,Dresses
45,440,5,Lounge
24,222,5,Swim
59,941,5,Sweaters
48,822,5,Blouses
33,297,5,Legwear
53,440,4,Lounge
49,440,5,Lounge
39,892,5,Fine gauge
27,892,5,Fine gauge
32,1080,3,Dresses
53,1080,5,Dresses
41,822,2,Blouses
33,1080,4,Dresses
46,822,2,Blouses
35,1080,5,Dresses
45,941,1,Sweaters
28,941,3,Sweaters
65,1080,4,Dresses
29,1080,3,Dresses
39,1080,5,Dresses
65,941,5,Sweaters
22,1080,5,Dresses
35,1081,5,Dresses
34,1072,2,Dresses
35,936,2,Sweaters
31,936,3,Sweaters
45,936,3,Sweaters
69,936,5,Sweaters
39,1081,4,Dresses
52,1081,1,Dresses
29,1050,5,Pants
63,1081,5,Dresses
31,828,4,Blouses
50,936,4,Sweaters
38,984,5,Jackets
32,1081,5,Dresses
29,868,2,Knits
57,1081,1,Dresses
32,936,5,Sweaters
47,825,2,Blouses
40,936,5,Sweaters
40,1081,1,Dresses
38,936,4,Sweaters
30,936,5,Sweaters
55,1081,4,Dresses
72,936,3,Sweaters
44,936,3,Sweaters
47,936,2,Sweaters
20,1095,5,Dresses
41,1095,5,Dresses
29,1095,5,Dresses
56,1080,5,Dresses
47,820,4,Blouses
27,24,4,Swim
34,820,5,Blouses
62,1080,5,Dresses
39,1094,4,Dresses
39,1080,5,Dresses
39,24,5,Swim
36,24,5,Swim
52,1095,5,Dresses
37,820,3,Blouses
46,1094,4,Dresses
37,24,5,Swim
48,1094,5,Dresses
55,820,5,Blouses
69,820,1,Blouses
39,1094,3,Dresses
58,820,5,Blouses
64,820,5,Blouses
29,24,2,Swim
31,820,4,Blouses
37,24,5,Swim
37,1074,2,Dresses
56,1033,5,Jeans
70,809,4,Lounge
56,820,5,Blouses
66,712,4,Lounge
49,24,5,Swim
53,1094,5,Dresses
54,1080,2,Dresses
43,820,5,Blouses
33,1080,5,Dresses
42,1028,5,Jeans
46,1094,5,Dresses
45,1074,5,Dresses
38,1094,4,Dresses
54,1095,5,Dresses
34,1094,5,Dresses
35,820,5,Blouses
39,24,5,Swim
39,1094,5,Dresses
42,1094,4,Dresses
46,1095,5,Dresses
38,1080,5,Dresses
64,1033,5,Jeans
44,1080,5,Dresses
44,1095,5,Dresses
94,1094,5,Dresses
32,1080,3,Dresses
58,1095,5,Dresses
52,809,5,Lounge
24,1034,5,Jeans
45,1049,5,Pants
59,1034,5,Jeans
52,829,5,Blouses
42,829,5,Blouses
39,604,4,Shorts
32,604,5,Shorts
58,586,2,Shorts
51,1063,5,Pants
56,586,4,Shorts
33,604,5,Shorts
58,586,4,Shorts
55,1063,3,Pants
63,1034,2,Jeans
36,876,2,Knits
57,829,5,Blouses
24,958,5,Jackets
66,1034,5,Jeans
33,1049,5,Pants
46,829,5,Blouses
38,1063,3,Pants
52,829,5,Blouses
48,1049,3,Pants
29,44,5,Intimates
28,526,4,Shorts
36,995,5,Skirts
36,952,5,Sweaters
48,952,5,Sweaters
30,995,5,Skirts
